Date,Open,High,Low,Close,Volume
2020-04-25,0.00465,0.00483,0.0046,0.00479,100135170.4
2020-04-26,0.00479,0.00528,0.00479,0.00507,216487227.7
2020-04-27,0.00507,0.00527,0.00478,0.00503,163531369.5
2020-04-28,0.00501,0.00508,0.00484,0.00498,66439824.7
2020-04-29,0.00498,0.00541,0.00496,0.00537,155861951.4
2020-04-30,0.00537,0.00578,0.00509,0.00553,269284322.1
2020-05-01,0.0055,0.00617,0.00549,0.00595,266840826.4
2020-05-02,0.00594,0.00627,0.0058,0.00621,185264500.5
2020-05-03,0.00621,0.00631,0.0058,0.00606,136010921.2
2020-05-04,0.00608,0.00769,0.00591,0.0071,810075635.4
2020-05-05,0.00711,0.00849,0.0069,0.00826,369724842.6
2020-05-06,0.00825,0.00838,0.00694,0.00706,438750687.3
2020-05-07,0.00702,0.00747,0.00674,0.00709,365211287.7
2020-05-08,0.00708,0.0077,0.00686,0.00702,304763350.9
2020-05-09,0.007,0.00735,0.00694,0.00717,140087068.5
2020-05-10,0.00716,0.00736,0.00607,0.00688,431189694.3
2020-05-11,0.00684,0.00737,0.00632,0.00701,285090650.8
2020-05-12,0.00699,0.00783,0.00686,0.00762,251973124.1
2020-05-13,0.00763,0.00955,0.0076,0.00942,948107452.5
2020-05-14,0.00944,0.0112,0.00862,0.01046,839047881.2
2020-05-15,0.01046,0.01105,0.0098,0.01004,763649394.4
2020-05-16,0.01005,0.01112,0.00995,0.01089,367206774.8
2020-05-17,0.01092,0.01094,0.0104,0.01058,290106028.5
2020-05-18,0.01056,0.01059,0.00971,0.00997,366487581.1
2020-05-19,0.00995,0.01033,0.00938,0.00979,387364266.0
2020-05-20,0.00979,0.0101,0.00932,0.00962,287512869.3
2020-05-21,0.0096,0.01025,0.0085,0.00975,569619197.3
2020-05-22,0.00974,0.01059,0.00928,0.01003,489849708.1
2020-05-23,0.01004,0.01052,0.00962,0.00985,246157982.7
2020-05-24,0.00985,0.01087,0.00939,0.00985,517444086.3
2020-05-25,0.00984,0.0139,0.00971,0.01246,1669887467.7
2020-05-26,0.01248,0.01339,0.01156,0.01237,761163964.2
2020-05-27,0.01237,0.01279,0.0116,0.01228,454142426.1
2020-05-28,0.01223,0.0131,0.01195,0.01237,362770793.2
2020-05-29,0.01239,0.01263,0.01188,0.01248,255713962.6
2020-05-30,0.01249,0.01425,0.01215,0.01339,445916680.4
2020-05-31,0.01342,0.0155,0.01337,0.01475,682906982.2
2020-06-01,0.01471,0.01765,0.01421,0.01626,1422667794.6
2020-06-02,0.01624,0.01976,0.01624,0.01824,1136482681.5
2020-06-03,0.01824,0.0185,0.01685,0.01804,477720989.0
2020-06-04,0.01803,0.01806,0.01633,0.01641,322954926.2
2020-06-05,0.01641,0.01825,0.01631,0.01799,371677952.8
2020-06-06,0.01796,0.02257,0.01788,0.02121,1071002172.6
2020-06-07,0.02123,0.02268,0.01975,0.02231,794464664.3
2020-06-08,0.02231,0.02244,0.02089,0.02132,291470548.3
2020-06-09,0.02132,0.02466,0.0207,0.02443,559626622.7
2020-06-10,0.02443,0.02896,0.02374,0.0273,1153412910.6
2020-06-11,0.0273,0.0299,0.02368,0.02497,1592897200.2
2020-06-12,0.025,0.02679,0.02456,0.02594,681395463.9
2020-06-13,0.02595,0.02605,0.0217,0.02273,863248949.4
2020-06-14,0.02273,0.02445,0.02134,0.02291,745736444.2
2020-06-15,0.02291,0.02575,0.02025,0.02513,1199144868.9
