Date,Open,High,Low,Close,Volume
2020-06-04,0.889,0.91,0.8618,0.8971,664901.94
2020-06-05,0.8971,0.9932,0.8937,0.9572,1194500.09
2020-06-06,0.9581,1.0885,0.93,1.0106,2003191.23
2020-06-07,1.0082,1.1197,0.9978,1.0564,2728443.09
2020-06-08,1.0564,1.088,1.023,1.0459,827895.55
2020-06-09,1.0459,1.2041,1.0385,1.1966,2238012.98
2020-06-10,1.1936,1.3229,1.1705,1.1782,3088629.36
2020-06-11,1.1813,1.2824,1.0253,1.05,3648036.35
2020-06-12,1.05,1.1866,1.0249,1.1082,2215418.23
2020-06-13,1.1086,1.1515,1.0642,1.1349,830226.94
2020-06-14,1.133,1.1347,1.035,1.0471,633272.89
2020-06-15,1.046,1.153,0.9299,1.1073,3552622.31
2020-06-16,1.1082,1.1366,1.0653,1.1217,1356980.42
2020-06-17,1.1217,1.31,1.0901,1.225,4055914.64
2020-06-18,1.2276,1.2899,1.1504,1.1575,1897832.12
2020-06-19,1.1574,1.2017,1.1208,1.1512,1072633.58
2020-06-20,1.1439,1.165,1.086,1.1199,738082.26
2020-06-21,1.1217,1.1387,1.0677,1.0772,456935.82
2020-06-22,1.0798,1.1782,1.0758,1.1426,1004978.51
2020-06-23,1.1425,1.1464,1.0947,1.1151,852687.87
2020-06-24,1.1121,1.145,1.045,1.0587,1125730.92
2020-06-25,1.055,1.1048,1.02,1.0791,856795.75
2020-06-26,1.0783,1.0925,1.0031,1.0411,767489.42
2020-06-27,1.0413,1.0447,0.89,0.9565,1402744.04
2020-06-28,0.9596,0.9845,0.9372,0.9716,551152.7
2020-06-29,0.9716,0.9818,0.944,0.9628,473812.24
2020-06-30,0.9658,0.9737,0.916,0.9365,852221.04
2020-07-01,0.9338,0.9723,0.9088,0.9665,483916.22
2020-07-02,0.9664,0.9931,0.8924,0.9229,907784.96
2020-07-03,0.9246,0.9416,0.9064,0.9292,462276.17
2020-07-04,0.927,0.9645,0.927,0.961,383341.22
2020-07-05,0.9611,0.9677,0.914,0.9287,649820.67
2020-07-06,0.9287,0.9781,0.9287,0.9746,654523.51
2020-07-07,0.9742,1.0397,0.974,0.9975,1128948.8
2020-07-08,0.9977,1.0849,0.9943,1.0776,1043059.28
2020-07-09,1.0777,1.1149,1.005,1.0343,975080.51
2020-07-10,1.0343,1.0369,0.9862,1.0074,621565.38
2020-07-11,1.007,1.0218,0.9993,1.0146,361559.54
2020-07-12,1.0144,1.064,0.9957,1.0461,536202.74
2020-07-13,1.047,1.0505,0.9694,0.9919,911385.24
2020-07-14,0.9919,1.0056,0.9561,0.9994,578902.54
2020-07-15,0.9994,1.0784,0.9803,1.0417,1175018.8
2020-07-16,1.0417,1.0661,0.944,0.9826,1094496.86
2020-07-17,0.983,1.01,0.9636,0.9878,497525.68
2020-07-18,0.9896,0.9999,0.9818,0.9905,254454.53
2020-07-19,0.9903,1.05,0.984,1.0188,968481.03
2020-07-20,1.0169,1.0499,1.001,1.0165,702480.45
2020-07-21,1.0145,1.0224,0.9911,1.0049,500831.34
2020-07-22,1.0049,1.045,0.9981,1.0414,741315.82
2020-07-23,1.039,1.094,1.007,1.0152,2070814.55
2020-07-24,1.015,1.0166,0.985,0.9874,610341.02
2020-07-25,0.989,1.0125,0.9751,0.9949,682766.16
2020-07-26,0.9946,1.0014,0.9348,0.9571,914308.84
2020-07-27,0.9573,0.9668,0.8951,0.9271,1610091.5
2020-07-28,0.927,0.993,0.9127,0.949,1108496.81
2020-07-29,0.949,0.98,0.9337,0.9443,706027.88
2020-07-30,0.9428,0.95,0.93,0.9337,383862.4
2020-07-31,0.9357,0.9437,0.922,0.9323,407440.24
2020-08-01,0.9308,1.0094,0.9231,0.9912,1156637.33
2020-08-02,0.9937,1.01,0.8824,0.9779,979597.71
2020-08-03,0.978,1.054,0.9728,1.0152,1433708.53
2020-08-04,1.0152,1.0598,0.9926,1.0003,877106.81
2020-08-05,1.0003,1.0251,0.996,1.0171,581337.11
2020-08-06,1.0171,1.0624,0.9861,1.0371,764342.95
2020-08-07,1.0357,1.0551,0.993,1.0199,570754.87
2020-08-08,1.0198,1.0459,0.9283,1.0429,715709.55
2020-08-09,1.0449,1.0612,1.0125,1.0552,668363.21
2020-08-10,1.0599,1.1993,1.052,1.1962,2144133.5
2020-08-11,1.1984,1.1984,1.058,1.092,1392597.67
2020-08-12,1.0914,1.143,1.04,1.122,888473.37
2020-08-13,1.1268,1.2005,1.0803,1.1511,1228413.14
2020-08-14,1.1511,1.1948,1.1339,1.1498,1079402.02
2020-08-15,1.1499,1.1576,1.1019,1.1121,781757.92
2020-08-16,1.1121,1.1647,1.0923,1.1629,600422.92
2020-08-17,1.1629,1.2879,1.1513,1.2354,2191226.0
2020-08-18,1.2376,1.4402,1.2305,1.3067,3285128.29
2020-08-19,1.3067,1.3071,1.15,1.1784,2035008.69
2020-08-20,1.1782,1.2518,1.1617,1.2391,1213333.13
2020-08-21,1.236,1.39,1.184,1.19,2250390.64
2020-08-22,1.189,1.4552,1.1156,1.3813,3146238.19
2020-08-23,1.3812,1.4442,1.2745,1.3054,2007267.55
2020-08-24,1.3077,1.4137,1.2721,1.2918,1364095.81
2020-08-25,1.2918,1.3148,1.15,1.1912,2001986.56
2020-08-26,1.1894,1.26,1.154,1.2215,1603892.71
2020-08-27,1.2187,1.2769,1.1,1.1481,2483897.19
2020-08-28,1.1459,1.1972,1.1434,1.1666,778479.67
2020-08-29,1.1666,1.175,1.1405,1.16,632778.07
2020-08-30,1.1627,1.1879,1.1546,1.1714,899581.16
2020-08-31,1.1674,1.1728,1.1143,1.1371,669924.67
2020-09-01,1.137,1.1611,1.1059,1.124,1092039.87
2020-09-02,1.1232,1.1319,1.024,1.0551,892594.13
2020-09-03,1.0569,1.0864,0.801,0.816,1910466.12
2020-09-04,0.816,0.9164,0.8054,0.8801,1434533.51
2020-09-05,0.8752,0.9606,0.761,0.8128,1461199.65
2020-09-06,0.8104,0.8645,0.76,0.8398,638776.1
2020-09-07,0.8399,0.857,0.76,0.8527,1130541.81
2020-09-08,0.8531,0.8627,0.7821,0.8184,722988.61
2020-09-09,0.819,0.851,0.7969,0.8365,626936.24
2020-09-10,0.8365,0.9,0.8365,0.8681,786611.11
2020-09-11,0.8681,0.8914,0.85,0.889,339241.35
2020-09-12,0.89,0.9523,0.8808,0.9386,650250.16
