Date,Open,High,Low,Close,Volume
2020-04-25,0.00257,0.0027,0.00254,0.00264,126025694.2
2020-04-26,0.00266,0.0027,0.00233,0.00264,190344155.6
2020-04-27,0.00265,0.00267,0.00247,0.00254,117596925.2
2020-04-28,0.00255,0.00258,0.0025,0.00252,76625570.2
2020-04-29,0.00252,0.00269,0.00252,0.0026,176622890.9
2020-04-30,0.0026,0.00274,0.00232,0.00253,167154411.3
2020-05-01,0.00254,0.00262,0.00247,0.00256,83071889.8
2020-05-02,0.00256,0.00258,0.0025,0.00253,64725770.2
2020-05-03,0.00253,0.00256,0.00237,0.00243,169804879.0
2020-05-04,0.00244,0.00246,0.00233,0.00241,108091506.5
2020-05-05,0.00243,0.0025,0.00236,0.00244,136661629.8
2020-05-06,0.00245,0.00263,0.00243,0.00254,181619428.5
2020-05-07,0.00253,0.00271,0.00248,0.00254,286858057.1
2020-05-08,0.00254,0.00268,0.0025,0.00263,113522968.4
2020-05-09,0.00264,0.00291,0.00257,0.00289,301157667.3
2020-05-10,0.00289,0.00294,0.00223,0.00263,376683294.6
2020-05-11,0.00263,0.00287,0.00238,0.00272,503735974.4
2020-05-12,0.00272,0.00279,0.0026,0.00267,159756376.8
2020-05-13,0.00265,0.0029,0.00257,0.00282,182102770.2
2020-05-14,0.00281,0.0033,0.00279,0.00329,381717509.3
2020-05-15,0.00328,0.00354,0.00306,0.0033,459518716.8
2020-05-16,0.0033,0.00364,0.00318,0.00332,273287283.8
2020-05-17,0.00333,0.00344,0.00318,0.00321,157323846.2
2020-05-18,0.00323,0.00356,0.00303,0.00347,273273160.8
2020-05-19,0.00347,0.00354,0.00334,0.00337,164138150.5
2020-05-20,0.00338,0.00345,0.00321,0.00331,170193017.5
2020-05-21,0.0033,0.00341,0.00307,0.00331,207257338.0
2020-05-22,0.0033,0.00364,0.00319,0.00361,186844908.5
2020-05-23,0.00359,0.0038,0.00343,0.00352,188655122.5
2020-05-24,0.00352,0.00373,0.00336,0.00342,163106763.5
2020-05-25,0.00342,0.00394,0.00336,0.00382,304091005.6
2020-05-26,0.00383,0.00388,0.00356,0.00374,169336480.6
2020-05-27,0.00372,0.00433,0.00366,0.00417,306198427.4
2020-05-28,0.00417,0.00434,0.00383,0.00396,238641089.3
2020-05-29,0.00396,0.00398,0.00366,0.00371,189698194.4
2020-05-30,0.0037,0.00423,0.00351,0.004,622270903.7
2020-05-31,0.004,0.00406,0.00362,0.00366,302337671.9
2020-06-01,0.00365,0.0043,0.00354,0.00393,612806504.1
2020-06-02,0.00391,0.00401,0.00345,0.0037,496878661.9
2020-06-03,0.0037,0.00392,0.00369,0.00377,120904926.5
2020-06-04,0.00377,0.00381,0.0036,0.00373,186396437.3
2020-06-05,0.00373,0.00383,0.00361,0.0037,148294652.2
2020-06-06,0.0037,0.00394,0.00366,0.00386,168241236.4
2020-06-07,0.00386,0.00406,0.00377,0.00395,201743413.8
2020-06-08,0.00395,0.00412,0.00391,0.00399,119765583.7
2020-06-09,0.00397,0.00399,0.00382,0.0039,89423403.6
2020-06-10,0.00389,0.0041,0.00382,0.00396,183277706.7
2020-06-11,0.00396,0.00402,0.0035,0.00359,175479035.8
2020-06-12,0.00358,0.00385,0.00357,0.00375,123040355.9
2020-06-13,0.00377,0.00444,0.00371,0.00438,396332782.1
2020-06-14,0.00438,0.00485,0.00415,0.0042,623866763.8
2020-06-15,0.0042,0.00443,0.00383,0.00425,441608060.5
2020-06-16,0.00425,0.00462,0.00422,0.00451,224039124.9
2020-06-17,0.00451,0.00462,0.00416,0.00433,179781716.7
2020-06-18,0.00433,0.00463,0.00428,0.00442,172632825.3
2020-06-19,0.00441,0.00499,0.00432,0.00483,473309010.5
2020-06-20,0.00482,0.00511,0.00458,0.00487,281689775.7
2020-06-21,0.00487,0.00528,0.00476,0.0049,216879422.9
2020-06-22,0.00491,0.0052,0.00464,0.00499,323140020.2
2020-06-23,0.00498,0.00515,0.00483,0.00491,151712916.2
2020-06-24,0.00491,0.00498,0.00462,0.00469,159226860.4
2020-06-25,0.00468,0.00479,0.00445,0.00463,98571253.3
2020-06-26,0.00463,0.00467,0.00429,0.00432,121630385.4
2020-06-27,0.00432,0.00447,0.0036,0.00396,189366930.9
2020-06-28,0.00395,0.005,0.00389,0.00464,397853281.4
2020-06-29,0.00463,0.00476,0.00434,0.00446,128208244.5
2020-06-30,0.00445,0.00459,0.00439,0.00446,89057213.1
2020-07-01,0.00446,0.00477,0.00438,0.00469,167805557.6
2020-07-02,0.00469,0.00536,0.00461,0.00516,436480645.9
2020-07-03,0.00516,0.00565,0.00507,0.00524,336177877.2
2020-07-04,0.00523,0.00529,0.00502,0.00515,133587839.5
2020-07-05,0.00516,0.00517,0.00477,0.00493,133738085.2
2020-07-06,0.00495,0.00525,0.00485,0.00518,132413689.0
2020-07-07,0.0052,0.00579,0.00513,0.00554,308977769.3
2020-07-08,0.00556,0.00649,0.00541,0.00616,649280204.5
2020-07-09,0.00616,0.0064,0.00585,0.0061,278252147.4
2020-07-10,0.00609,0.0065,0.0058,0.00618,470850601.1
2020-07-11,0.00619,0.00635,0.00597,0.00603,130912057.1
2020-07-12,0.00602,0.00618,0.00597,0.00603,107501995.1
2020-07-13,0.00604,0.0063,0.00592,0.00605,207176223.9
2020-07-14,0.00605,0.00614,0.00566,0.00588,141339965.0
2020-07-15,0.00587,0.00593,0.00555,0.00562,125182899.0
2020-07-16,0.00563,0.006,0.00555,0.00589,181632213.5
