Date,Open,High,Low,Close,Volume
2020-09-12,1.4493,1.4967,1.43,1.4911,277935.8
2020-09-13,1.4811,1.4947,1.353,1.4088,258079.99
2020-09-14,1.4034,1.5026,1.3741,1.4603,485324.8
2020-09-15,1.4627,1.475,1.3557,1.3735,335643.68
2020-09-16,1.3755,1.3867,1.3256,1.3649,237428.84
2020-09-17,1.3575,1.3957,1.3151,1.3807,179332.36
2020-09-18,1.379,1.4405,1.346,1.3672,135638.4
2020-09-19,1.3699,1.4063,1.3654,1.3973,104801.0
2020-09-20,1.3972,1.3976,1.3217,1.3407,86205.36
2020-09-21,1.3322,1.45,1.1449,1.2051,471448.24
2020-09-22,1.2044,1.229,1.1443,1.1942,217952.94
2020-09-23,1.1988,1.2769,1.05,1.1276,391111.4
2020-09-24,1.1251,1.2142,1.111,1.2097,189163.6
2020-09-25,1.213,1.2175,1.1331,1.2005,215239.01
2020-09-26,1.2,1.2467,1.1898,1.2217,141112.88
2020-09-27,1.2227,1.2384,1.1647,1.2111,118739.75
2020-09-28,1.2119,1.236,1.1902,1.1945,207309.81
2020-09-29,1.1926,1.206,1.1596,1.1821,105732.5
2020-09-30,1.1819,1.183,1.15,1.1767,125765.59
2020-10-01,1.1812,1.1946,1.1003,1.1321,121687.4
2020-10-02,1.1329,1.1428,1.0674,1.1038,167156.39
2020-10-03,1.1059,1.1178,1.1009,1.1101,82887.9
2020-10-04,1.11,1.1426,1.0932,1.1295,68121.46
2020-10-05,1.1292,1.136,1.0956,1.1144,109487.23
2020-10-06,1.11,1.1175,1.0668,1.0689,130499.23
2020-10-07,1.0667,1.0675,1.019,1.0539,148491.15
2020-10-08,1.0537,1.1112,1.0427,1.0958,80058.66
2020-10-09,1.0968,1.175,1.0726,1.1486,176764.5
2020-10-10,1.1486,1.2115,1.1482,1.1681,217963.32
2020-10-11,1.1677,1.1994,1.1585,1.1787,143844.95
2020-10-12,1.178,1.1818,1.1418,1.159,146701.01
2020-10-13,1.1579,1.1773,1.1237,1.1465,63062.45
2020-10-14,1.1465,1.1553,1.11,1.1167,56645.57
2020-10-15,1.1209,1.1229,1.0787,1.1066,84553.93
2020-10-16,1.1082,1.1119,1.0487,1.0597,114693.12
2020-10-17,1.066,1.0828,1.0573,1.0694,32228.26
2020-10-18,1.0711,1.1089,1.06,1.1041,249975.75
2020-10-19,1.1082,1.1297,1.0763,1.0973,153924.06
2020-10-20,1.0965,1.1006,1.0556,1.0698,127223.18
2020-10-21,1.0734,1.1211,1.0639,1.0958,130862.79
2020-10-22,1.1025,1.1298,1.1017,1.1187,152842.73
2020-10-23,1.1122,1.1299,1.09,1.12,98817.35
2020-10-24,1.1199,1.1383,1.1132,1.128,93785.21
2020-10-25,1.1241,1.1437,1.0956,1.1317,123762.81
2020-10-26,1.126,1.1388,1.0656,1.082,103139.16
2020-10-27,1.0845,1.125,1.068,1.091,136330.37
2020-10-28,1.091,1.1061,1.0478,1.0636,104411.07
2020-10-29,1.0679,1.0798,1.0426,1.0475,128620.12
2020-10-30,1.0463,1.0764,1.013,1.038,102040.8
2020-10-31,1.0428,1.0653,1.0193,1.029,29352.92
2020-11-01,1.0289,1.0323,1.0084,1.0301,53796.7
2020-11-02,1.0301,1.0454,0.9885,0.9935,101030.73
2020-11-03,0.9926,1.0036,0.9261,1.0012,103273.01
2020-11-04,1.0051,1.0169,0.9775,0.987,101901.83
2020-11-05,0.9875,1.0557,0.9853,1.0186,204377.26
2020-11-06,1.0262,1.2,1.0133,1.151,591167.48
2020-11-07,1.1426,1.1631,1.05,1.075,237413.89
2020-11-08,1.072,1.1377,1.072,1.1129,71782.31
2020-11-09,1.11,1.1217,1.0498,1.1166,147842.46
2020-11-10,1.1042,1.1492,1.0941,1.1343,123484.69
2020-11-11,1.14,1.15,1.0976,1.1051,87131.1
2020-11-12,1.0977,1.1391,1.0805,1.1019,113709.14
2020-11-13,1.102,1.13,1.0975,1.1299,54021.59
2020-11-14,1.1276,1.2,1.0804,1.102,135879.79
2020-11-15,1.095,1.1153,1.0601,1.0742,73032.55
2020-11-16,1.0725,1.094,1.0506,1.0938,68655.58
2020-11-17,1.0892,1.18,1.0841,1.1375,526979.53
2020-11-18,1.1376,1.2221,1.085,1.1881,403526.45
2020-11-19,1.19,1.2083,1.1072,1.1711,236318.18
2020-11-20,1.1749,1.2031,1.1589,1.19,171816.66
2020-11-21,1.191,1.31,1.1688,1.2881,443316.4
2020-11-22,1.2978,1.3441,1.0521,1.2347,595686.77
2020-11-23,1.2363,1.3642,1.2201,1.339,506022.86
2020-11-24,1.3426,1.665,1.2872,1.5328,1457487.6
2020-11-25,1.532,1.5902,1.3876,1.4483,561862.0
2020-11-26,1.4313,1.469,1.15,1.2269,944603.75
2020-11-27,1.2301,1.2734,1.1661,1.2168,239184.93
2020-11-28,1.2166,1.3118,1.1971,1.2775,286640.44
2020-11-29,1.2761,1.372,1.248,1.2799,247509.85
2020-11-30,1.2799,1.3589,1.2425,1.3304,385382.16
2020-12-01,1.3368,1.4727,1.2212,1.3502,621190.96
2020-12-02,1.3427,1.4988,1.3195,1.4159,419131.68
2020-12-03,1.4185,1.5098,1.375,1.4204,466327.0
2020-12-04,1.4204,1.4288,1.2882,1.2956,510727.57
2020-12-05,1.2995,1.3666,1.2826,1.3628,161802.55
2020-12-06,1.3631,1.374,1.3122,1.3398,87000.45
2020-12-07,1.3399,1.3711,1.3283,1.353,120972.93
2020-12-08,1.3436,1.4232,1.2085,1.2509,363118.0
2020-12-09,1.2435,1.2587,1.16,1.2348,465245.21
2020-12-10,1.2441,1.255,1.1933,1.211,167478.45
2020-12-11,1.2181,1.2315,1.1572,1.1924,174160.07
