Date,Open,High,Low,Close,Volume
2020-09-01,3088.0,9865.0,3088.0,8549.64,33455.409457
2020-09-02,8549.0,8550.0,6215.55,7325.0,22200.048934
2020-09-03,7339.34,7377.52,4416.37,4888.0,16346.072067
2020-09-04,4861.96,5482.75,3816.38,4296.7,15808.154439
2020-09-05,4296.58,5590.0,3270.0,3765.0,23181.067102
2020-09-06,3756.35,4241.37,2811.01,3871.57,18439.270491
2020-09-07,3871.57,4050.0,3111.0,3703.0,10417.07649
2020-09-08,3705.17,3749.0,3111.27,3214.0,6515.292049
2020-09-09,3214.87,3746.27,2855.01,3563.55,12206.87733
2020-09-10,3565.92,4241.36,3500.0,3959.22,14983.674821
2020-09-11,3952.31,4949.0,3655.3,4925.0,16803.921566
2020-09-12,4925.0,6930.0,4555.01,6471.59,41210.537927
2020-09-13,6471.58,6512.51,4900.0,5539.56,25317.336598
2020-09-14,5539.55,6550.0,5028.0,5769.46,27140.065639
2020-09-15,5771.81,6123.0,4832.0,4914.75,17076.192126
2020-09-16,4921.56,5225.26,4280.01,4659.16,16516.678548
2020-09-17,4648.55,5187.31,4062.0,4345.64,12250.815921
2020-09-18,4345.44,4655.17,3826.4,4110.44,12062.820322
2020-09-19,4107.12,4110.67,3700.0,3911.68,8387.196087
2020-09-20,3911.67,4287.68,3271.8,3538.79,12198.872464
2020-09-21,3540.27,3624.58,2863.0,3066.43,12726.045071
2020-09-22,3062.63,3350.0,2960.45,3166.0,7768.117516
2020-09-23,3168.45,3330.0,2881.22,2893.0,9277.950196
2020-09-24,2893.0,3247.92,2820.0,3245.0,7469.693952
2020-09-25,3247.62,3486.03,3000.0,3344.88,8204.554061
2020-09-26,3347.14,3899.0,3224.81,3800.56,11717.061718
2020-09-27,3801.74,4090.0,3350.0,3536.78,12615.65896
2020-09-28,3550.0,3676.79,3205.0,3243.22,7285.284075
2020-09-29,3245.61,3317.01,3000.0,3142.09,6070.960793
2020-09-30,3146.58,3151.0,2995.5,3087.19,4439.35789
2020-10-01,3093.28,3260.0,2820.0,3041.1,6216.601187
2020-10-02,3043.0,3055.66,2444.0,2612.65,8218.57941
2020-10-03,2612.98,2655.0,2172.94,2198.49,5625.203757
2020-10-04,2200.92,2274.4,1863.95,2135.77,12135.200328
2020-10-05,2135.76,2159.98,1866.0,1945.67,9757.708471
2020-10-06,1947.36,1986.0,1500.1,1559.94,11969.030377
2020-10-07,1558.55,1559.64,1169.33,1415.0,21623.294558
2020-10-08,1415.0,2050.0,1217.0,1904.0,30590.747922
2020-10-09,1900.5,2585.0,1716.08,2395.01,45620.025629
2020-10-10,2395.47,2550.0,1940.0,2010.0,27684.838047
2020-10-11,2010.98,2335.0,1915.0,2192.94,26002.240293
2020-10-12,2190.7,2548.41,2103.41,2359.9,23348.900368
2020-10-13,2356.79,2480.0,2200.0,2294.17,17320.239826
2020-10-14,2294.76,2367.39,1995.0,2150.12,14513.783391
2020-10-15,2151.24,2256.0,2000.0,2153.99,14626.12645
2020-10-16,2153.97,2153.97,1820.92,1883.58,12660.486424
2020-10-17,1883.57,1959.7,1792.13,1909.15,9728.724512
2020-10-18,1909.01,2098.99,1876.01,2080.79,11066.618938
2020-10-19,2082.78,2096.58,1856.0,1895.27,9277.862277
2020-10-20,1895.4,1949.1,1701.21,1777.07,11241.917345
2020-10-21,1775.85,1970.0,1760.46,1839.71,12653.772987
2020-10-22,1838.0,1946.98,1801.0,1845.92,7516.380478
2020-10-23,1845.92,1957.94,1825.01,1897.11,8108.311739
2020-10-24,1894.59,1945.31,1831.0,1864.9,4937.308655
2020-10-25,1864.7,1874.45,1716.0,1736.13,5700.627623
2020-10-26,1738.1,1812.0,1482.11,1577.25,9335.54179
2020-10-27,1577.25,1664.89,1520.0,1570.68,8646.096947
2020-10-28,1569.94,1593.81,1330.0,1395.0,12192.775093
2020-10-29,1395.71,1425.75,1242.04,1266.77,12258.413536
2020-10-30,1265.93,1539.98,1135.0,1370.62,26862.008804
2020-10-31,1371.21,1460.0,1245.84,1280.67,14346.129259
2020-11-01,1278.82,1335.0,1262.71,1302.87,8405.127048
2020-11-02,1305.14,1382.27,1215.96,1229.08,8684.310068
2020-11-03,1229.24,1245.87,1150.35,1178.55,7396.044988
2020-11-04,1179.77,1246.78,1023.19,1067.31,12912.018816
2020-11-05,1067.39,1296.12,970.0,1121.92,25489.430117
2020-11-06,1121.14,1411.11,1113.62,1370.91,30240.560038
2020-11-07,1370.95,1940.0,1355.0,1519.45,55658.731562
2020-11-08,1520.23,1697.46,1450.0,1601.45,23661.91497
2020-11-09,1600.7,1645.0,1470.01,1518.6,17444.799595
2020-11-10,1518.19,1748.0,1480.0,1704.39,25121.590885
2020-11-11,1705.0,1766.0,1482.0,1530.0,15938.105209
2020-11-12,1527.52,1574.3,1405.0,1453.44,11466.494099
2020-11-13,1454.16,1695.0,1437.6,1667.71,17730.375183
2020-11-14,1666.21,1674.03,1505.02,1577.51,11050.425497
2020-11-15,1578.44,1866.0,1570.84,1705.0,22955.376665
2020-11-16,1705.3,1841.0,1654.3,1779.17,18377.286542
2020-11-17,1776.26,2232.58,1766.67,2132.95,24484.453166
2020-11-18,2131.29,2167.0,1789.0,2069.86,27007.7217
2020-11-19,2072.91,2485.0,1958.0,2333.43,30304.489645
2020-11-20,2339.03,2750.0,2308.0,2523.81,28162.296898
2020-11-21,2520.71,2598.86,2228.0,2326.85,20265.0573
2020-11-22,2326.82,2390.0,2037.19,2203.48,25200.913445
2020-11-23,2203.48,2331.64,2110.0,2230.68,12894.531736
2020-11-24,2232.55,2353.66,2092.32,2210.0,12660.699077
2020-11-25,2208.09,2253.78,1877.28,1933.64,11760.18936
2020-11-26,1934.21,1975.0,1512.0,1767.65,26843.978175
2020-11-27,1769.76,1958.45,1704.55,1766.12,19565.558653
2020-11-28,1767.64,1845.0,1713.0,1816.82,8026.478889
2020-11-29,1815.74,1940.0,1750.04,1847.84,8159.648917
2020-11-30,1851.62,2048.06,1851.62,2026.07,12739.812804
2020-12-01,2026.08,2167.45,1550.0,1878.1,15889.181075
2020-12-02,1877.36,2167.99,1833.0,2067.55,16140.060272
2020-12-03,2064.9,2268.0,1976.84,2215.31,12649.091699
2020-12-04,2213.19,2306.35,1870.1,1900.0,12671.821863
2020-12-05,1898.0,2042.96,1871.73,2030.0,6453.758738
2020-12-06,2030.01,2081.99,1900.52,1959.27,4445.945143
2020-12-07,1960.43,2047.42,1927.0,1953.91,5422.550423
2020-12-08,1955.0,1969.99,1789.0,1810.72,5679.264078
2020-12-09,1809.84,1850.0,1728.43,1825.4,5941.992785
2020-12-10,1823.4,1832.52,1761.75,1801.97,2999.945192
