Date,Open,High,Low,Close,Volume
2021-04-06 04:00:00,2116.19,2128.0,2115.84,2125.16,35717.933
2021-04-06 05:00:00,2125.16,2138.55,2123.25,2132.92,38866.175
2021-04-06 06:00:00,2132.92,2136.95,2122.0,2134.4,38402.699
2021-04-06 07:00:00,2134.4,2134.4,2092.0,2101.77,116623.424
2021-04-06 08:00:00,2101.51,2117.77,2088.8,2091.24,178798.532
2021-04-06 09:00:00,2091.2,2120.61,2088.0,2118.95,81448.16
2021-04-06 10:00:00,2118.95,2135.0,2103.15,2103.68,99048.897
2021-04-06 11:00:00,2103.52,2121.82,2102.06,2116.42,70327.836
2021-04-06 12:00:00,2116.42,2132.0,2111.09,2113.53,94191.951
2021-04-06 13:00:00,2113.53,2123.32,2100.4,2105.7,71662.503
2021-04-06 14:00:00,2105.7,2106.08,2043.89,2081.44,312740.931
2021-04-06 15:00:00,2081.44,2091.52,2067.67,2085.87,90195.992
2021-04-06 16:00:00,2085.87,2113.57,2077.28,2107.28,118871.191
2021-04-06 17:00:00,2107.28,2130.89,2101.04,2128.11,95095.156
2021-04-06 18:00:00,2128.11,2132.04,2110.53,2126.18,75765.941
2021-04-06 19:00:00,2126.18,2127.02,2103.8,2116.31,69136.798
2021-04-06 20:00:00,2116.3,2126.21,2110.42,2123.13,60662.835
2021-04-06 21:00:00,2123.12,2125.95,2085.11,2114.07,84066.457
2021-04-06 22:00:00,2114.08,2124.96,2099.34,2114.0,66206.151
2021-04-06 23:00:00,2114.0,2123.46,2108.3,2114.47,28900.687
2021-04-07 00:00:00,2114.48,2133.02,2088.88,2094.45,94382.122
2021-04-07 01:00:00,2094.42,2106.0,2082.5,2100.59,74750.591
2021-04-07 02:00:00,2100.61,2119.2,2099.6,2113.13,41913.16
2021-04-07 03:00:00,2113.13,2119.8,2103.81,2107.81,39814.726
2021-04-07 04:00:00,2107.82,2109.42,2080.0,2092.82,88923.046
2021-04-07 05:00:00,2092.82,2107.0,2081.07,2104.02,68937.386
2021-04-07 06:00:00,2104.01,2113.28,2088.62,2092.49,74821.467
