Date,Open,High,Low,Close,Volume
2021-04-06 04:00:00,0.874,0.9094,0.8681,0.8977,192081001.3
2021-04-06 05:00:00,0.8975,0.9032,0.8755,0.8812,109909957.9
2021-04-06 06:00:00,0.8813,0.8917,0.8572,0.8892,151789592.2
2021-04-06 07:00:00,0.8892,0.9188,0.885,0.902,250334981.0
2021-04-06 08:00:00,0.902,1.0188,0.8937,0.9861,887343990.6
2021-04-06 09:00:00,0.9858,1.029,0.9609,1.0238,525723644.2
2021-04-06 10:00:00,1.0238,1.1037,1.013,1.0318,897644435.3
2021-04-06 11:00:00,1.0318,1.0603,0.973,1.0048,605985502.9
2021-04-06 12:00:00,1.0048,1.0327,0.955,0.9984,591012466.9
2021-04-06 13:00:00,0.9983,1.0092,0.9327,0.9593,378947973.1
2021-04-06 14:00:00,0.9594,0.9603,0.8888,0.9547,766397906.9
2021-04-06 15:00:00,0.9548,0.9659,0.9116,0.9435,439728287.7
2021-04-06 16:00:00,0.9435,1.0238,0.935,0.9836,593556548.2
2021-04-06 17:00:00,0.9835,1.0067,0.9621,0.9692,227244305.3
2021-04-06 18:00:00,0.9692,0.9967,0.9347,0.9816,310901929.8
2021-04-06 19:00:00,0.982,1.0697,0.9782,1.0667,448296358.3
2021-04-06 20:00:00,1.0668,1.1045,1.0202,1.0243,641211250.3
2021-04-06 21:00:00,1.0248,1.0564,0.98,1.0124,289806305.2
2021-04-06 22:00:00,1.0123,1.0605,0.997,1.0529,233295007.8
2021-04-06 23:00:00,1.0528,1.124,1.052,1.1005,348371056.0
2021-04-07 00:00:00,1.1006,1.1144,1.0359,1.0451,415379979.8
2021-04-07 01:00:00,1.0449,1.0854,1.0301,1.0801,250359059.4
2021-04-07 02:00:00,1.0802,1.0964,1.0645,1.0907,174282821.4
2021-04-07 03:00:00,1.0908,1.1011,1.044,1.0538,204795141.5
2021-04-07 04:00:00,1.0538,1.0679,1.005,1.0465,318952835.3
2021-04-07 05:00:00,1.0465,1.0633,1.029,1.042,177080303.7
2021-04-07 06:00:00,1.0421,1.0542,0.9302,0.9641,354055836.9
2021-04-07 07:00:00,0.9643,0.9908,0.9234,0.9843,430802471.6
2021-04-07 08:00:00,0.9843,1.0028,0.9445,0.9537,301810399.7
2021-04-07 09:00:00,0.9537,0.9637,0.88,0.9375,589735916.1
2021-04-07 10:00:00,0.9376,0.9605,0.897,0.9104,364725600.4
2021-04-07 11:00:00,0.9103,0.946,0.87,0.9236,561501008.7
2021-04-07 12:00:00,0.9237,0.9317,0.854,0.9296,512900390.8
2021-04-07 13:00:00,0.9296,0.9688,0.9192,0.9629,350786734.4
2021-04-07 14:00:00,0.9629,0.9779,0.9322,0.9366,298096424.0
2021-04-07 15:00:00,0.9366,0.9658,0.924,0.9312,244735887.5
2021-04-07 16:00:00,0.9313,0.9749,0.8989,0.9548,393067389.8
2021-04-07 17:00:00,0.9546,0.9606,0.9105,0.9144,202476704.3
2021-04-07 18:00:00,0.9144,0.9427,0.9043,0.9106,218036961.2
2021-04-07 19:00:00,0.9106,0.925,0.881,0.9169,314506263.2
2021-04-07 20:00:00,0.9168,0.9186,0.8883,0.9103,148758130.9
2021-04-07 21:00:00,0.9102,0.945,0.8972,0.9306,135417671.8
2021-04-07 22:00:00,0.9307,0.9512,0.9266,0.9403,106215601.4
2021-04-07 23:00:00,0.9402,0.9589,0.9143,0.918,133777276.7
2021-04-08 00:00:00,0.9181,0.9481,0.9073,0.9421,163458349.3
2021-04-08 01:00:00,0.942,0.9473,0.9293,0.9396,78664543.1
2021-04-08 02:00:00,0.9398,0.9408,0.92,0.9243,76281971.1
2021-04-08 03:00:00,0.9244,0.9295,0.9025,0.9228,114449927.5
2021-04-08 04:00:00,0.9231,0.9439,0.9185,0.9427,99528643.9
2021-04-08 05:00:00,0.9427,0.9448,0.9256,0.929,87138706.9
2021-04-08 06:00:00,0.9292,0.9812,0.9242,0.9809,176482067.3
2021-04-08 07:00:00,0.9808,1.0035,0.9684,0.9898,309258677.8
2021-04-08 08:00:00,0.9898,0.9935,0.9437,0.9568,204504225.4
2021-04-08 09:00:00,0.9567,0.9636,0.945,0.9541,134567064.0
2021-04-08 10:00:00,0.9542,0.9585,0.935,0.949,141463588.6
2021-04-08 11:00:00,0.9489,0.9613,0.937,0.9426,152321599.1
2021-04-08 12:00:00,0.9426,0.97,0.9383,0.9636,154747787.7
2021-04-08 13:00:00,0.9637,0.979,0.958,0.9631,110071907.3
2021-04-08 14:00:00,0.963,0.9712,0.9531,0.9546,105600490.5
2021-04-08 15:00:00,0.9547,0.9612,0.9454,0.9605,80122816.7
2021-04-08 16:00:00,0.9604,0.995,0.9603,0.9842,231532789.1
