Date,Open,High,Low,Close,Volume
2020-05-09 07:15:00,9747.74,9749.0,9688.0,9692.01,5618.201
2020-05-09 07:30:00,9692.01,9720.0,9611.0,9630.25,11703.175
2020-05-09 07:45:00,9630.25,9679.0,9577.71,9609.65,13360.333
2020-05-09 08:00:00,9608.49,9668.84,9605.91,9656.63,7310.387
2020-05-09 08:15:00,9656.5,9708.0,9655.0,9674.95,6549.257
2020-05-09 08:30:00,9674.95,9695.14,9660.6,9664.42,3445.809
2020-05-09 08:45:00,9664.53,9694.95,9650.44,9691.95,3472.508
2020-05-09 09:00:00,9691.93,9730.49,9676.85,9723.57,4513.44
2020-05-09 09:15:00,9723.66,9727.8,9696.62,9712.4,3286.834
2020-05-09 09:30:00,9710.98,9712.7,9661.0,9670.03,3438.174
2020-05-09 09:45:00,9670.03,9708.05,9660.5,9708.0,2739.228
2020-05-09 10:00:00,9708.0,9708.01,9633.75,9638.77,4209.167
2020-05-09 10:15:00,9638.03,9662.69,9605.01,9628.45,5065.068
2020-05-09 10:30:00,9628.05,9656.0,9565.77,9604.11,9232.266
2020-05-09 10:45:00,9603.42,9659.67,9590.72,9639.99,4853.196
2020-05-09 11:00:00,9639.99,9672.97,9609.0,9632.55,3954.613
2020-05-09 11:15:00,9633.04,9636.97,9550.0,9562.22,7276.685
2020-05-09 11:30:00,9562.25,9596.0,9528.23,9576.21,8942.716
2020-05-09 11:45:00,9576.21,9651.64,9574.0,9651.24,7516.713
2020-05-09 12:00:00,9651.64,9691.44,9620.88,9677.09,7100.585
2020-05-09 12:15:00,9676.49,9677.42,9644.24,9659.34,3256.216
2020-05-09 12:30:00,9659.37,9692.01,9650.37,9674.95,3391.346
2020-05-09 12:45:00,9675.87,9705.0,9672.0,9681.0,3491.134
2020-05-09 13:00:00,9680.97,9681.96,9629.68,9651.6,4080.426
2020-05-09 13:15:00,9651.59,9673.24,9648.0,9672.2,1955.025
2020-05-09 13:30:00,9672.01,9712.65,9670.0,9706.64,4016.747
2020-05-09 13:45:00,9706.64,9728.0,9686.69,9726.98,3662.924
2020-05-09 14:00:00,9726.98,9729.0,9682.83,9697.0,4600.92
2020-05-09 14:15:00,9697.0,9698.13,9675.0,9695.0,2377.641
2020-05-09 14:30:00,9695.01,9720.0,9688.69,9719.25,2094.762
2020-05-09 14:45:00,9718.72,9720.0,9692.15,9706.52,2230.869
2020-05-09 15:00:00,9706.52,9706.86,9664.0,9680.25,2966.279
2020-05-09 15:15:00,9680.25,9685.55,9640.0,9662.78,4363.033
2020-05-09 15:30:00,9662.33,9669.34,9636.0,9654.06,3480.516
2020-05-09 15:45:00,9654.06,9704.62,9652.81,9698.04,4882.048
2020-05-09 16:00:00,9697.3,9738.91,9682.0,9729.0,5249.612
2020-05-09 16:15:00,9728.8,9783.12,9721.0,9756.6,7735.673
2020-05-09 16:30:00,9756.61,9778.56,9718.29,9761.12,5196.469
2020-05-09 16:45:00,9762.38,9783.0,9747.34,9767.85,4159.525
2020-05-09 17:00:00,9767.84,9770.0,9740.29,9742.99,2316.241
2020-05-09 17:15:00,9742.99,9773.17,9737.68,9755.3,2549.277
2020-05-09 17:30:00,9754.49,9777.0,9751.24,9757.19,1744.738
2020-05-09 17:45:00,9756.46,9804.9,9755.99,9783.59,3743.413
2020-05-09 18:00:00,9783.21,9783.59,9761.0,9779.08,2320.265
2020-05-09 18:15:00,9779.07,9794.0,9757.14,9760.99,2400.44
2020-05-09 18:30:00,9761.0,9770.0,9744.75,9762.52,2480.651
2020-05-09 18:45:00,9762.26,9764.5,9730.0,9747.23,2477.767
2020-05-09 19:00:00,9747.22,9764.79,9738.55,9753.47,1485.944
2020-05-09 19:15:00,9752.21,9775.15,9751.0,9766.31,1397.866
2020-05-09 19:30:00,9766.31,9780.39,9760.0,9777.0,1483.071
2020-05-09 19:45:00,9776.37,9776.91,9750.0,9753.34,1443.347
2020-05-09 20:00:00,9754.19,9771.66,9752.9,9769.16,1098.799
2020-05-09 20:15:00,9769.17,9780.0,9768.0,9770.11,1219.379
2020-05-09 20:30:00,9770.12,9770.12,9664.0,9698.74,7315.0
2020-05-09 20:45:00,9698.74,9720.77,9604.02,9666.01,9990.814
2020-05-09 21:00:00,9666.01,9668.99,9590.01,9646.34,9312.122
2020-05-09 21:15:00,9646.53,9676.6,9630.0,9646.72,3800.898
2020-05-09 21:30:00,9646.74,9669.9,9617.0,9649.18,2450.805
2020-05-09 21:45:00,9649.82,9665.13,9610.0,9622.68,2781.408
2020-05-09 22:00:00,9622.61,9689.16,9587.16,9672.89,5267.915
2020-05-09 22:15:00,9673.15,9673.47,9630.84,9635.0,2406.729
2020-05-09 22:30:00,9635.0,9658.0,9631.59,9647.41,1570.663
2020-05-09 22:45:00,9647.25,9648.21,9568.22,9608.22,5787.541
2020-05-09 23:00:00,9608.21,9632.38,9566.06,9605.59,3828.35
2020-05-09 23:15:00,9605.6,9635.0,9602.93,9628.47,2914.9
2020-05-09 23:30:00,9627.76,9646.0,9572.0,9572.0,3799.649
2020-05-09 23:45:00,9572.21,9592.15,9530.0,9550.67,8533.865
2020-05-10 00:00:00,9550.25,9580.0,9336.19,9345.56,23573.29
2020-05-10 00:15:00,9345.6,9349.99,7940.0,8506.18,126602.642
2020-05-10 00:30:00,8507.61,8691.42,8483.0,8622.86,36966.776
2020-05-10 00:45:00,8623.19,8889.39,8532.74,8695.84,36253.82
2020-05-10 01:00:00,8694.82,8775.0,8633.0,8738.94,17482.991
2020-05-10 01:15:00,8738.41,8766.66,8695.0,8722.88,7875.332
2020-05-10 01:30:00,8721.17,8735.14,8635.28,8690.81,11113.951
2020-05-10 01:45:00,8690.77,8735.75,8575.0,8707.19,13994.133
2020-05-10 02:00:00,8707.25,8717.63,8655.0,8669.12,6501.154
2020-05-10 02:15:00,8669.12,8686.66,8635.9,8678.06,4932.709
2020-05-10 02:30:00,8677.69,8705.96,8660.13,8691.55,4783.243
2020-05-10 02:45:00,8692.17,8702.71,8650.0,8662.09,4680.21
2020-05-10 03:00:00,8662.1,8675.06,8318.73,8519.17,29403.825
2020-05-10 03:15:00,8519.48,8634.78,8515.93,8585.2,12439.814
2020-05-10 03:30:00,8585.0,8646.84,8571.95,8618.0,6439.095
2020-05-10 03:45:00,8617.6,8670.12,8600.25,8621.65,4985.329
2020-05-10 04:00:00,8621.0,8624.29,8533.0,8590.63,10063.41
2020-05-10 04:15:00,8591.91,8603.91,8506.0,8522.91,5662.454
2020-05-10 04:30:00,8522.97,8557.25,8466.0,8484.44,7684.714
2020-05-10 04:45:00,8484.08,8579.1,8477.79,8559.39,5312.563
2020-05-10 05:00:00,8559.39,8635.0,8550.0,8618.99,6512.075
2020-05-10 05:15:00,8619.0,8625.49,8585.0,8625.4,2825.67
2020-05-10 05:30:00,8625.5,8654.88,8617.0,8623.73,4430.448
2020-05-10 05:45:00,8623.68,8635.0,8594.76,8616.46,2810.27
2020-05-10 06:00:00,8616.48,8618.94,8556.0,8587.28,5021.727
2020-05-10 06:15:00,8587.27,8614.52,8574.28,8590.34,2847.602
2020-05-10 06:30:00,8590.08,8612.0,8569.22,8597.6,2996.469
2020-05-10 06:45:00,8598.01,8629.0,8579.25,8600.37,3143.268
2020-05-10 07:00:00,8599.7,8646.97,8591.37,8640.49,3979.977
2020-05-10 07:15:00,8640.5,8775.0,8640.0,8770.16,12079.662
2020-05-10 07:30:00,8774.03,8784.94,8701.9,8739.58,6247.765
2020-05-10 07:45:00,8739.58,8832.3,8732.48,8807.73,8359.127
2020-05-10 08:00:00,8805.67,8900.2,8780.0,8863.77,12831.635
2020-05-10 08:15:00,8863.53,8868.71,8767.0,8828.38,9440.826
2020-05-10 08:30:00,8828.37,8851.0,8774.01,8850.55,5731.076
2020-05-10 08:45:00,8850.96,8854.28,8805.01,8808.82,3646.378
2020-05-10 09:00:00,8809.34,8831.54,8780.0,8814.95,4297.372
2020-05-10 09:15:00,8814.96,8845.0,8800.21,8808.44,4388.228
2020-05-10 09:30:00,8807.84,8849.0,8800.0,8828.12,3594.054
2020-05-10 09:45:00,8828.01,8829.79,8733.69,8747.5,5219.778
2020-05-10 10:00:00,8747.64,8792.0,8689.0,8759.1,9114.449
2020-05-10 10:15:00,8759.1,8778.72,8731.91,8747.29,3170.797
2020-05-10 10:30:00,8746.25,8836.5,8744.01,8817.27,6194.078
2020-05-10 10:45:00,8817.19,8830.53,8794.02,8808.5,2489.419
2020-05-10 11:00:00,8808.49,8813.85,8750.0,8775.57,3360.18
2020-05-10 11:15:00,8775.56,8786.98,8679.41,8713.89,7767.516
2020-05-10 11:30:00,8713.9,8737.96,8656.55,8688.98,4992.384
2020-05-10 11:45:00,8689.15,8748.93,8670.72,8735.82,4611.081
2020-05-10 12:00:00,8734.56,8736.01,8686.0,8703.26,2544.311
2020-05-10 12:15:00,8703.46,8771.33,8703.13,8763.52,3551.914
2020-05-10 12:30:00,8763.52,8775.0,8738.0,8763.62,2289.305
2020-05-10 12:45:00,8763.61,8764.6,8705.0,8716.01,3729.674
2020-05-10 13:00:00,8716.01,8736.99,8688.0,8719.05,2968.993
2020-05-10 13:15:00,8718.98,8816.72,8717.78,8797.16,6962.849
2020-05-10 13:30:00,8797.04,8800.0,8766.0,8775.46,3465.317
2020-05-10 13:45:00,8775.4,8810.0,8767.43,8769.0,3421.752
2020-05-10 14:00:00,8768.29,8788.0,8747.03,8782.59,2717.705
2020-05-10 14:15:00,8782.59,8782.59,8724.0,8744.0,3400.404
2020-05-10 14:30:00,8743.99,8765.0,8723.22,8740.31,2930.58
2020-05-10 14:45:00,8740.31,8745.99,8610.0,8658.83,10337.597
2020-05-10 15:00:00,8658.83,8694.3,8577.0,8661.23,12221.206
2020-05-10 15:15:00,8661.23,8719.96,8655.38,8709.13,5977.817
2020-05-10 15:30:00,8708.25,8710.54,8651.0,8660.81,4345.299
2020-05-10 15:45:00,8661.19,8661.2,8565.0,8649.62,9015.649
2020-05-10 16:00:00,8649.73,8687.71,8605.52,8664.52,7042.08
2020-05-10 16:15:00,8664.52,8678.01,8571.0,8605.22,9409.7
2020-05-10 16:30:00,8605.83,8624.99,8387.2,8463.06,28029.998
2020-05-10 16:45:00,8463.07,8525.69,8250.0,8270.32,24520.931
2020-05-10 17:00:00,8267.96,8478.0,8266.35,8426.99,19968.627
2020-05-10 17:15:00,8426.99,8538.0,8424.0,8508.92,8229.073
2020-05-10 17:30:00,8508.48,8550.0,8480.09,8498.84,7593.23
2020-05-10 17:45:00,8499.05,8538.92,8476.13,8527.47,3881.393
2020-05-10 18:00:00,8528.0,8569.9,8516.18,8550.47,4403.141
2020-05-10 18:15:00,8550.41,8556.91,8487.0,8494.63,3649.176
2020-05-10 18:30:00,8494.92,8508.0,8423.0,8479.0,6979.821
2020-05-10 18:45:00,8478.99,8520.78,8466.94,8488.21,2869.931
2020-05-10 19:00:00,8488.2,8539.99,8487.0,8532.99,2954.477
2020-05-10 19:15:00,8533.0,8541.4,8501.06,8534.32,2001.26
2020-05-10 19:30:00,8535.12,8563.0,8486.31,8512.04,3839.732
2020-05-10 19:45:00,8512.05,8550.0,8495.0,8499.69,3168.874
2020-05-10 20:00:00,8499.66,8787.88,8495.0,8700.0,19401.9
2020-05-10 20:15:00,8700.51,8748.72,8686.62,8726.99,4251.607
2020-05-10 20:30:00,8726.99,8770.64,8666.44,8685.43,4235.921
2020-05-10 20:45:00,8685.43,8736.28,8661.1,8661.1,2725.825
2020-05-10 21:00:00,8661.1,8750.0,8661.1,8687.18,5803.49
2020-05-10 21:15:00,8686.76,8714.46,8675.0,8709.1,1827.061
2020-05-10 21:30:00,8709.11,8736.76,8700.33,8735.65,1395.155
2020-05-10 21:45:00,8735.62,8779.62,8701.9,8713.59,3945.819
2020-05-10 22:00:00,8713.2,8774.15,8683.0,8710.0,4506.458
2020-05-10 22:15:00,8708.96,8747.98,8697.78,8719.57,2402.081
2020-05-10 22:30:00,8719.25,8746.57,8717.02,8742.12,1448.888
2020-05-10 22:45:00,8742.0,8799.0,8741.99,8775.98,4754.118
2020-05-10 23:00:00,8776.97,8837.4,8705.0,8744.2,9978.034
2020-05-10 23:15:00,8744.2,8757.27,8610.67,8665.46,9277.719
2020-05-10 23:30:00,8665.46,8684.83,8562.0,8651.4,10206.003
2020-05-10 23:45:00,8651.4,8785.0,8642.0,8719.53,9472.37
2020-05-11 00:00:00,8723.23,8790.0,8718.83,8746.02,5081.867
2020-05-11 00:15:00,8746.02,8795.4,8746.02,8777.67,4027.497
2020-05-11 00:30:00,8777.14,8800.0,8746.02,8758.0,3582.266
2020-05-11 00:45:00,8757.5,8769.17,8693.43,8768.49,4838.124
2020-05-11 01:00:00,8768.5,8773.39,8730.0,8745.01,2670.207
2020-05-11 01:15:00,8745.01,8749.69,8681.36,8711.52,4309.689
2020-05-11 01:30:00,8711.52,8746.03,8701.13,8743.83,2366.733
2020-05-11 01:45:00,8744.53,8744.97,8702.52,8711.01,1611.089
2020-05-11 02:00:00,8710.69,8724.52,8692.03,8715.08,2298.295
2020-05-11 02:15:00,8716.44,8750.0,8711.65,8729.98,2073.684
2020-05-11 02:30:00,8730.0,8755.0,8729.99,8748.01,1733.295
2020-05-11 02:45:00,8748.02,8760.0,8730.19,8746.48,1647.35
2020-05-11 03:00:00,8746.49,8768.72,8741.52,8759.99,1893.806
2020-05-11 03:15:00,8760.0,8760.27,8697.0,8716.86,3500.706
2020-05-11 03:30:00,8716.87,8721.83,8656.19,8691.91,5550.409
2020-05-11 03:45:00,8692.03,8715.66,8671.22,8696.89,3060.7
2020-05-11 04:00:00,8695.32,8707.71,8670.0,8689.78,2520.302
2020-05-11 04:15:00,8689.77,8707.96,8633.0,8679.99,8637.378
2020-05-11 04:30:00,8678.5,8709.0,8674.02,8685.99,2095.602
2020-05-11 04:45:00,8686.0,8686.0,8616.66,8633.38,3520.304
2020-05-11 05:00:00,8633.38,8668.0,8610.42,8650.0,3604.564
2020-05-11 05:15:00,8649.99,8674.0,8613.0,8644.0,3106.498
2020-05-11 05:30:00,8644.0,8676.0,8641.0,8674.59,1689.526
2020-05-11 05:45:00,8674.34,8695.19,8669.07,8688.12,2706.301
2020-05-11 06:00:00,8687.62,8699.06,8665.0,8694.0,2092.568
2020-05-11 06:15:00,8694.01,8729.38,8687.61,8717.13,4148.86
2020-05-11 06:30:00,8717.35,8720.0,8690.0,8697.35,2190.364
2020-05-11 06:45:00,8697.35,8703.49,8674.0,8680.68,1832.686
2020-05-11 07:00:00,8680.67,8703.0,8661.6,8693.71,2532.549
2020-05-11 07:15:00,8692.25,8703.0,8656.43,8670.01,1932.495
2020-05-11 07:30:00,8670.01,8674.0,8621.0,8660.11,5115.255
2020-05-11 07:45:00,8659.37,8681.09,8634.22,8660.96,2499.478
