Date,Open,High,Low,Close,Volume
2020-10-16 06:00:00,60.455,60.462,49.301,50.851,456243.8
2020-10-16 07:00:00,50.9,51.84,48.1,48.85,319738.8
2020-10-16 08:00:00,48.85,49.245,45.653,45.974,270077.0
2020-10-16 09:00:00,45.961,48.78,45.21,47.855,343246.2
2020-10-16 10:00:00,47.988,49.744,46.0,46.34,277798.4
2020-10-16 11:00:00,46.334,46.95,43.1,45.794,417844.2
2020-10-16 12:00:00,45.782,46.743,44.236,45.843,287793.6
2020-10-16 13:00:00,45.843,47.427,44.48,44.865,184648.5
2020-10-16 14:00:00,44.833,46.079,40.66,42.182,382877.3
2020-10-16 15:00:00,42.196,43.088,39.193,41.081,502478.1
2020-10-16 16:00:00,41.095,41.095,33.573,34.523,995917.1
2020-10-16 17:00:00,34.524,35.638,32.42,33.054,710544.2
2020-10-16 18:00:00,33.078,34.267,30.87,31.266,718254.6
2020-10-16 19:00:00,31.235,31.314,26.076,26.454,977780.5
2020-10-16 20:00:00,26.453,31.736,24.5,29.217,1711170.0
2020-10-16 21:00:00,29.2,33.45,28.5,30.956,887136.3
2020-10-16 22:00:00,30.956,31.968,28.04,28.966,420249.6
2020-10-16 23:00:00,28.966,31.9,28.42,30.318,393608.4
2020-10-17 00:00:00,30.205,30.276,28.1,28.997,388284.3
2020-10-17 01:00:00,28.933,31.7,28.435,31.486,444299.2
2020-10-17 02:00:00,31.489,31.718,29.8,30.714,368370.8
2020-10-17 03:00:00,30.727,33.03,30.7,32.508,333172.1
2020-10-17 04:00:00,32.516,32.597,30.588,30.994,251853.0
2020-10-17 05:00:00,31.01,31.5,30.081,30.978,160679.6
2020-10-17 06:00:00,30.987,31.2,29.33,29.711,171255.8
2020-10-17 07:00:00,29.711,31.5,29.2,31.099,322518.7
2020-10-17 08:00:00,31.051,32.25,30.31,31.7,398520.2
2020-10-17 09:00:00,31.7,31.99,30.035,31.128,252272.9
2020-10-17 10:00:00,31.137,31.984,30.301,31.6,207998.9
2020-10-17 11:00:00,31.61,32.186,31.2,32.14,199537.8
2020-10-17 12:00:00,32.081,32.5,31.11,31.885,305875.6
2020-10-17 13:00:00,31.883,32.7,31.51,32.13,227216.3
2020-10-17 14:00:00,32.151,35.078,32.1,34.197,490236.2
2020-10-17 15:00:00,34.16,37.5,33.713,35.858,539046.9
2020-10-17 16:00:00,35.828,35.877,33.45,33.88,557391.4
2020-10-17 17:00:00,33.879,35.0,33.4,34.59,209556.2
2020-10-17 18:00:00,34.582,35.2,32.54,33.188,259014.1
2020-10-17 19:00:00,33.186,33.71,32.62,33.125,124280.2
2020-10-17 20:00:00,33.14,33.5,32.047,33.129,187159.9
2020-10-17 21:00:00,33.128,34.0,32.879,33.948,117242.6
2020-10-17 22:00:00,33.935,36.0,33.703,35.493,228301.5
2020-10-17 23:00:00,35.487,35.731,34.363,34.7,153844.4
2020-10-18 00:00:00,34.62,34.93,33.6,34.633,167485.0
2020-10-18 01:00:00,34.609,35.59,34.535,35.023,102692.8
2020-10-18 02:00:00,35.041,35.37,33.7,33.87,114421.9
2020-10-18 03:00:00,33.853,33.9,32.7,33.623,191123.1
2020-10-18 04:00:00,33.631,33.98,32.868,33.552,125759.9
2020-10-18 05:00:00,33.556,33.925,33.121,33.699,84338.2
2020-10-18 06:00:00,33.694,34.981,33.5,34.458,151434.3
2020-10-18 07:00:00,34.461,34.857,34.2,34.38,123103.2
2020-10-18 08:00:00,34.354,34.38,32.51,33.145,294470.2
2020-10-18 09:00:00,33.144,33.192,31.263,31.9,268192.8
2020-10-18 10:00:00,31.898,32.4,31.202,31.52,193439.1
2020-10-18 11:00:00,31.51,32.612,31.5,32.199,196966.5
2020-10-18 12:00:00,32.166,32.88,31.812,32.312,165271.5
2020-10-18 13:00:00,32.329,32.9,32.021,32.69,134792.3
2020-10-18 14:00:00,32.681,33.489,32.605,32.807,186127.8
2020-10-18 15:00:00,32.845,33.263,32.086,32.422,195009.9
2020-10-18 16:00:00,32.436,33.25,31.7,32.566,390850.5
2020-10-18 17:00:00,32.567,32.838,32.111,32.552,105807.4
2020-10-18 18:00:00,32.56,33.1,31.85,32.07,141075.0
2020-10-18 19:00:00,32.035,32.44,31.75,32.16,122034.8
2020-10-18 20:00:00,32.126,32.24,31.74,31.913,69774.0
2020-10-18 21:00:00,31.913,32.25,31.42,31.87,108929.1
2020-10-18 22:00:00,31.869,32.137,30.711,31.205,175662.9
2020-10-18 23:00:00,31.209,32.2,30.842,31.57,184985.1
2020-10-19 00:00:00,31.527,31.85,28.371,29.017,583950.5
2020-10-19 01:00:00,28.976,29.6,28.25,29.083,338093.7
2020-10-19 02:00:00,29.083,29.45,27.7,28.337,263555.0
2020-10-19 03:00:00,28.334,28.528,26.76,27.22,456196.9
2020-10-19 04:00:00,27.178,27.95,26.91,27.378,243980.1
2020-10-19 05:00:00,27.385,28.22,27.226,28.005,206805.5
2020-10-19 06:00:00,28.0,29.84,27.966,29.12,513935.3
2020-10-19 07:00:00,29.122,29.369,28.28,28.496,387511.8
2020-10-19 08:00:00,28.441,28.442,26.66,27.174,600523.4
2020-10-19 09:00:00,27.174,27.92,27.108,27.629,225234.5
2020-10-19 10:00:00,27.63,28.325,27.06,27.842,297871.5
2020-10-19 11:00:00,27.831,28.249,27.44,28.18,234606.6
2020-10-19 12:00:00,28.167,28.8,27.762,28.08,352848.5
2020-10-19 13:00:00,28.08,28.7,27.727,27.87,260507.3
2020-10-19 14:00:00,27.85,28.446,27.43,28.269,269483.8
2020-10-19 15:00:00,28.269,29.08,28.035,28.376,382442.0
2020-10-19 16:00:00,28.413,29.7,27.889,28.755,463724.6
