Date,Open,High,Low,Close,Volume
2020-11-06 08:00:00,0.5574,0.5594,0.5407,0.5435,1912836.0
2020-11-06 09:00:00,0.5439,0.55,0.5402,0.5472,1151106.0
2020-11-06 10:00:00,0.5472,0.5781,0.5472,0.5712,3320745.0
2020-11-06 11:00:00,0.5714,0.587,0.5665,0.585,2098757.0
2020-11-06 12:00:00,0.5852,0.5857,0.562,0.568,2106016.0
2020-11-06 13:00:00,0.5674,0.6228,0.5669,0.6127,5230009.0
2020-11-06 14:00:00,0.613,0.6164,0.5876,0.595,3458860.0
2020-11-06 15:00:00,0.5948,0.6009,0.5843,0.5874,1824661.0
2020-11-06 16:00:00,0.587,0.627,0.5867,0.6079,5351767.0
2020-11-06 17:00:00,0.6078,0.6149,0.6052,0.6086,1093763.0
2020-11-06 18:00:00,0.6084,0.6143,0.6041,0.6118,1067187.0
2020-11-06 19:00:00,0.6121,0.6213,0.6034,0.6051,1591445.0
2020-11-06 20:00:00,0.6056,0.6099,0.5907,0.6032,2047158.0
2020-11-06 21:00:00,0.6039,0.6143,0.6002,0.6043,1356079.0
2020-11-06 22:00:00,0.6043,0.6362,0.5999,0.6203,2643472.0
2020-11-06 23:00:00,0.6205,0.6245,0.6116,0.6166,1233846.0
2020-11-07 00:00:00,0.6163,0.6419,0.6149,0.6409,2514005.0
2020-11-07 01:00:00,0.6408,0.6845,0.6394,0.6844,6145283.0
2020-11-07 02:00:00,0.6838,0.6893,0.6541,0.6562,6452842.0
2020-11-07 03:00:00,0.6555,0.6685,0.6442,0.651,2946856.0
2020-11-07 04:00:00,0.6506,0.6604,0.6409,0.658,2561168.0
2020-11-07 05:00:00,0.6581,0.667,0.6476,0.6626,1817496.0
2020-11-07 06:00:00,0.6627,0.6757,0.6503,0.669,2308623.0
2020-11-07 07:00:00,0.669,0.673,0.6547,0.6587,1740021.0
2020-11-07 08:00:00,0.6582,0.6763,0.6475,0.6698,2130538.0
2020-11-07 09:00:00,0.6692,0.6794,0.6591,0.6667,2039717.0
2020-11-07 10:00:00,0.6667,0.6779,0.6591,0.6727,2212008.0
2020-11-07 11:00:00,0.6726,0.71,0.6726,0.7023,5932054.0
2020-11-07 12:00:00,0.7022,0.7125,0.6968,0.7009,2540735.0
2020-11-07 13:00:00,0.7008,0.7024,0.6591,0.6853,4339437.0
2020-11-07 14:00:00,0.685,0.6872,0.6352,0.6406,7791664.0
2020-11-07 15:00:00,0.6411,0.6545,0.6079,0.6401,7390130.0
2020-11-07 16:00:00,0.6398,0.6459,0.6055,0.6404,4999217.0
2020-11-07 17:00:00,0.6405,0.6434,0.6199,0.6214,3210918.0
2020-11-07 18:00:00,0.6213,0.6311,0.578,0.593,5406574.0
2020-11-07 19:00:00,0.5931,0.6067,0.5789,0.5961,6248639.0
2020-11-07 20:00:00,0.5962,0.615,0.5778,0.6128,3478429.0
